level;code;name;parent;indicator;label;unit;value;period;inherited_from;source;tables
kunta;075;Hamina;Kymenlaakso;growth;Population growth;% / yr;-1.03;2025;;Tilastokeskus vaerak 11re (kunta, 31 Dec) · Paavo 12f7 (postinumero);vaerak/11re · Postinumeroalueittainen_avoin_tieto:uusin/12f7
kunta;075;Hamina;Kymenlaakso;income_med;Median income of inhabitants;€ / yr;25053;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;075;Hamina;Kymenlaakso;income_hh;Mean household income;€ / yr;43486;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;075;Hamina;Kymenlaakso;young;Share aged 20–34;%;11.92;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;075;Hamina;Kymenlaakso;single;One-person households;%;47.12;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;075;Hamina;Kymenlaakso;renters;Renter households;%;25.93;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;075;Hamina;Kymenlaakso;unemp;Unemployment rate;%;14.33;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;075;Hamina;Kymenlaakso;higher_ed;Tertiary education;%;27.29;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;075;Hamina;Kymenlaakso;flats;Dwellings in blocks of flats;%;28.72;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;075;Hamina;Kymenlaakso;avg_m2;Average dwelling size;m²;84.9;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;075;Hamina;Kymenlaakso;m2_person;Floor area per person;m²;47.1;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;075;Hamina;Kymenlaakso;unemp_m;Unemployment rate, monthly;%;12.4;2026M08;;Tilastokeskus / TEM tyonv 12tf (työnvälitystilasto, monthly);tyonv/12tf
kunta;075;Hamina;Kymenlaakso;kela;Housing-allowance households;%;6.66;2024;;Kela, yleinen asumistuki, saajaruokakunnat kunnittain (avoindata.suomi.fi, CC BY 4.0) · denominator Tilastokeskus Paavo 12f8 te_taly;kela/yleinen_asumistuki · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;075;Hamina;Kymenlaakso;price_m2;Old flats, price per m²;€ / m²;1129.0;2025;;Tilastokeskus ashi 13mu (postinumero, yearly) · 13mt (postinumero, quarterly) · 13mx (kunta, yearly);ashi/13mt · ashi/13mu · ashi/13mx
kunta;075;Hamina;Kymenlaakso;price_sales;Sales of old flats;per year;95;2025;;Tilastokeskus ashi 13mu / 13mt / 13mx (asset transfer tax data from 2020);ashi/13mt · ashi/13mu · ashi/13mx
kunta;075;Hamina;Kymenlaakso;price_rt;Terraced houses, price per m²;€ / m²;1188.0;2025;;Tilastokeskus ashi 13mu / 13mt (postinumero) · 13mx (kunta);ashi/13mt · ashi/13mu · ashi/13mx
kunta;075;Hamina;Kymenlaakso;rent;Free-market rent;€ / m² / month;11.41;2026Q2;maakunta;Tilastokeskus asvu 15fa (rents, quarterly);asvu/15fa
kunta;075;Hamina;Kymenlaakso;rent_obs;Rent observations;dwellings;5469;2026Q2;maakunta;Tilastokeskus asvu 15fa;asvu/15fa
kunta;075;Hamina;Kymenlaakso;rent_ara;Government-subsidised (ARA) rent;€ / m² / month;12.04;2026Q2;maakunta;Tilastokeskus asvu 15fa;asvu/15fa
kunta;075;Hamina;Kymenlaakso;rent_yoy;Rent change, year on year;%;0.5;2026Q2;maakunta;Tilastokeskus asvu 15fa, annual change of the rent index;asvu/15fa
kunta;075;Hamina;Kymenlaakso;vacant;Dwellings with no permanent residents;%;12.58;2025;;Tilastokeskus raku 15f6 (dwelling stock by occupancy);raku/15f6
kunta;075;Hamina;Kymenlaakso;migration;Net migration;per 1,000 inh.;0.05;2025;;Tilastokeskus muutl 11ae (vital statistics);muutl/11ae
kunta;075;Hamina;Kymenlaakso;migration_dom;Intermunicipal net migration;per 1,000 inh.;-9.73;2025;;Tilastokeskus muutl 11ae;muutl/11ae
kunta;075;Hamina;Kymenlaakso;completions_1000;Dwellings completed;per 1,000 dwellings;0.52;2026M07;maakunta;Tilastokeskus raku 156f (building and dwelling production, monthly, by region);raku/156f
kunta;075;Hamina;Kymenlaakso;starts_1000;Dwellings started;per 1,000 dwellings;0.28;2026M07;maakunta;Tilastokeskus raku 156f;raku/156f
kunta;075;Hamina;Kymenlaakso;permits_1000;Dwellings permitted;per 1,000 dwellings;1.87;2026M07;maakunta;Tilastokeskus raku 156f;raku/156f
kunta;075;Hamina;Kymenlaakso;tax_home;Property tax, permanent dwelling;%;0.55;2026;;Verohallinto, kiinteistöveroprosentit kunnittain (kive_202);vero/kive_202
kunta;075;Hamina;Kymenlaakso;tax_other;Property tax, other dwelling;%;1.15;2026;;Verohallinto, kiinteistöveroprosentit kunnittain (kive_202);vero/kive_202
kunta;075;Hamina;Kymenlaakso;tax_general;Property tax, general (building);%;1.25;2026;;Verohallinto, kiinteistöveroprosentit kunnittain (kive_202);vero/kive_202
kunta;075;Hamina;Kymenlaakso;tax_land;Property tax, general (land);%;1.3;2026;;Verohallinto, kiinteistöveroprosentit kunnittain (kive_202);vero/kive_202
kunta;075;Hamina;Kymenlaakso;tax_income;Municipal income tax;%;9.4;2026;;Verohallinto, kuntien ja seurakuntien tuloveroprosentit;vero/tuloveroprosentit
kunta;075;Hamina;Kymenlaakso;fc_growth;Projected population change 2026→2040;%;-10.16;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;075;Hamina;Kymenlaakso;fc_abs;Projected change in residents 2026→2040;residents;-1933;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;075;Hamina;Kymenlaakso;fc_growth_5y;Projected population change 2026→2031;%;-4.33;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;075;Hamina;Kymenlaakso;fc_pop_rate_5y;Projected population change, per year;residents per 1,000 / yr;-8.66;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;075;Hamina;Kymenlaakso;fc_0_6;Projected change, aged 0–6;%;-13.73;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;075;Hamina;Kymenlaakso;fc_7_15;Projected change, aged 7–15;%;-32.72;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;075;Hamina;Kymenlaakso;fc_20_34;Projected change, aged 20–34;%;-13.44;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;075;Hamina;Kymenlaakso;fc_20_34_rel;Projected 20–34 share vs Finland;pp;-6.88;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;075;Hamina;Kymenlaakso;fc_80p;Projected change, aged 80+;%;38.74;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;075;Hamina;Kymenlaakso;crime_1000;Reported offences;per 1,000 inh.;82.2;2025;;Tilastokeskus rpk 13h4 (offences per 1 000 population in the area);rpk/13h4
kunta;075;Hamina;Kymenlaakso;violence_1000;Violent offences;per 1,000 inh.;8.69;2025;;Tilastokeskus rpk 13h4 (offences per 1 000 population in the area);rpk/13h4
kunta;075;Hamina;Kymenlaakso;property_1000;Property offences;per 1,000 inh.;35.21;2025;;Tilastokeskus rpk 13h4 (offences per 1 000 population in the area);rpk/13h4
kunta;075;Hamina;Kymenlaakso;vandalism_1000;Criminal damage;per 1,000 inh.;5.34;2025;;Tilastokeskus rpk 13h4 (offences per 1 000 population in the area);rpk/13h4
kunta;075;Hamina;Kymenlaakso;drugs_1000;Narcotics offences;per 1,000 inh.;4.34;2025;;Tilastokeskus rpk 13h4 (offences per 1 000 population in the area);rpk/13h4
kunta;075;Hamina;Kymenlaakso;burglary_1000dw;Dwelling burglary;per 1,000 dwellings;0.94;2025;;Tilastokeskus rpk 13ex (offences known to the authorities) ÷ Paavo dwelling stock;rpk/13ex
kunta;075;Hamina;Kymenlaakso;crime_trend;Reported offences, year on year;%;6.75;2025;;Tilastokeskus rpk 13h4;rpk/13h4
kunta;075;Hamina;Kymenlaakso;flood_sea_100;Sea flood hazard zone — 1/100a;% of land;6.48;2025;;Suomen ympäristökeskus (Syke) — tulvavaaravyöhykkeet, perusskenaariot (CC BY 4.0);climate/flood
kunta;075;Hamina;Kymenlaakso;flood_sea_1000;Sea flood hazard zone — 1/1000a;% of land;7.92;2025;;Suomen ympäristökeskus (Syke) — tulvavaaravyöhykkeet, perusskenaariot (CC BY 4.0);climate/flood
kunta;075;Hamina;Kymenlaakso;flood_mapped;Flood-mapped share of the area;% of land;73.48;2025;;Suomen ympäristökeskus (Syke) — tulvavaaravyöhykkeet, perusskenaariot (CC BY 4.0);climate/flood
kunta;075;Hamina;Kymenlaakso;radon_mean;Radon, mean;Bq/m³;271.0;2023;;Säteilyturvakeskus (STUK) — radon pientaloissa 2023 (CC BY 4.0);climate/radon
kunta;075;Hamina;Kymenlaakso;radon_median;Radon, median;Bq/m³;187.0;2023;;Säteilyturvakeskus (STUK) — radon pientaloissa 2023 (CC BY 4.0);climate/radon
kunta;075;Hamina;Kymenlaakso;radon_over300;Radon over 300 Bq/m³;% of measurements;27.0;2023;;Säteilyturvakeskus (STUK) — radon pientaloissa 2023 (CC BY 4.0);climate/radon
kunta;075;Hamina;Kymenlaakso;projects_upcoming;Transport projects under way or decided;projects;0.0;2026;;Väylävirasto — hanketiedot (CC BY 4.0), plus the curated major projects in data/external/infra_fi.csv;infra/index
kunta;075;Hamina;Kymenlaakso;stations_planned_1200m;Transport projects within 1.2 km;projects;1.0;2026;;Väylävirasto — hanketiedot (CC BY 4.0), plus the curated major projects in data/external/infra_fi.csv;infra/index
kunta;075;Hamina;Kymenlaakso;dw_pre1980;Dwellings in buildings built before 1980;% of dwellings;52.81;2026;;Ryhti-rakennustietojärjestelmä — avoimet_rakennukset (Suomen ympäristökeskus, CC BY 4.0);ryhti/avoimet_rakennukset
kunta;075;Hamina;Kymenlaakso;bld_m2_per_dwelling;Floor area per dwelling;m²;81.5;2026;;Ryhti-rakennustietojärjestelmä — avoimet_rakennukset (Suomen ympäristökeskus, CC BY 4.0);ryhti/avoimet_rakennukset
kunta;076;Hammarland;Åland;growth;Population growth;% / yr;0.49;2025;;Tilastokeskus vaerak 11re (kunta, 31 Dec) · Paavo 12f7 (postinumero);vaerak/11re · Postinumeroalueittainen_avoin_tieto:uusin/12f7
kunta;076;Hammarland;Åland;income_med;Median income of inhabitants;€ / yr;29615;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;076;Hammarland;Åland;income_hh;Mean household income;€ / yr;55931;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;076;Hammarland;Åland;young;Share aged 20–34;%;13.88;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;076;Hammarland;Åland;single;One-person households;%;32.79;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;076;Hammarland;Åland;renters;Renter households;%;19.46;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;076;Hammarland;Åland;unemp;Unemployment rate;%;4.82;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;076;Hammarland;Åland;higher_ed;Tertiary education;%;26.03;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;076;Hammarland;Åland;flats;Dwellings in blocks of flats;%;4.75;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;076;Hammarland;Åland;avg_m2;Average dwelling size;m²;102;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;076;Hammarland;Åland;m2_person;Floor area per person;m²;47.5;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;076;Hammarland;Åland;unemp_m;Unemployment rate, monthly;%;5.3;2026M08;;Tilastokeskus / TEM tyonv 12tf (työnvälitystilasto, monthly);tyonv/12tf
kunta;076;Hammarland;Åland;kela;Housing-allowance households;%;5.31;2024;;Kela, yleinen asumistuki, saajaruokakunnat kunnittain (avoindata.suomi.fi, CC BY 4.0) · denominator Tilastokeskus Paavo 12f8 te_taly;kela/yleinen_asumistuki · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;076;Hammarland;Åland;vacant;Dwellings with no permanent residents;%;16.63;2025;;Tilastokeskus raku 15f6 (dwelling stock by occupancy);raku/15f6
kunta;076;Hammarland;Åland;migration;Net migration;per 1,000 inh.;-1.22;2025;;Tilastokeskus muutl 11ae (vital statistics);muutl/11ae
kunta;076;Hammarland;Åland;migration_dom;Intermunicipal net migration;per 1,000 inh.;-5.47;2025;;Tilastokeskus muutl 11ae;muutl/11ae
kunta;076;Hammarland;Åland;completions_1000;Dwellings completed;per 1,000 dwellings;10.09;2026M07;maakunta;Tilastokeskus raku 156f (building and dwelling production, monthly, by region);raku/156f
kunta;076;Hammarland;Åland;starts_1000;Dwellings started;per 1,000 dwellings;6.97;2026M07;maakunta;Tilastokeskus raku 156f;raku/156f
kunta;076;Hammarland;Åland;permits_1000;Dwellings permitted;per 1,000 dwellings;4.67;2026M07;maakunta;Tilastokeskus raku 156f;raku/156f
kunta;076;Hammarland;Åland;tax_home;Property tax, permanent dwelling;%;0.0;2026;;Verohallinto, kiinteistöveroprosentit kunnittain (kive_202);vero/kive_202
kunta;076;Hammarland;Åland;tax_other;Property tax, other dwelling;%;0.9;2026;;Verohallinto, kiinteistöveroprosentit kunnittain (kive_202);vero/kive_202
kunta;076;Hammarland;Åland;tax_general;Property tax, general (building);%;0.2;2026;;Verohallinto, kiinteistöveroprosentit kunnittain (kive_202);vero/kive_202
kunta;076;Hammarland;Åland;tax_land;Property tax, general (land);%;0.2;2026;;Verohallinto, kiinteistöveroprosentit kunnittain (kive_202);vero/kive_202
kunta;076;Hammarland;Åland;tax_income;Municipal income tax;%;18.0;2026;;Verohallinto, kuntien ja seurakuntien tuloveroprosentit;vero/tuloveroprosentit
kunta;076;Hammarland;Åland;fc_growth;Projected population change 2026→2040;%;1.08;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;076;Hammarland;Åland;fc_abs;Projected change in residents 2026→2040;residents;18;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;076;Hammarland;Åland;fc_growth_5y;Projected population change 2026→2031;%;0.78;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;076;Hammarland;Åland;fc_pop_rate_5y;Projected population change, per year;residents per 1,000 / yr;1.56;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;076;Hammarland;Åland;fc_0_6;Projected change, aged 0–6;%;-20.18;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;076;Hammarland;Åland;fc_7_15;Projected change, aged 7–15;%;-18.54;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;076;Hammarland;Åland;fc_20_34;Projected change, aged 20–34;%;-5.29;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;076;Hammarland;Åland;fc_20_34_rel;Projected 20–34 share vs Finland;pp;-6.454;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;076;Hammarland;Åland;fc_80p;Projected change, aged 80+;%;42.15;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;076;Hammarland;Åland;crime_1000;Reported offences;per 1,000 inh.;58.39;2025;;Tilastokeskus rpk 13h4 (offences per 1 000 population in the area);rpk/13h4
kunta;076;Hammarland;Åland;violence_1000;Violent offences;per 1,000 inh.;6.69;2025;;Tilastokeskus rpk 13h4 (offences per 1 000 population in the area);rpk/13h4
kunta;076;Hammarland;Åland;property_1000;Property offences;per 1,000 inh.;6.69;2025;;Tilastokeskus rpk 13h4 (offences per 1 000 population in the area);rpk/13h4
kunta;076;Hammarland;Åland;vandalism_1000;Criminal damage;per 1,000 inh.;1.82;2025;;Tilastokeskus rpk 13h4 (offences per 1 000 population in the area);rpk/13h4
kunta;076;Hammarland;Åland;drugs_1000;Narcotics offences;per 1,000 inh.;0.61;2025;;Tilastokeskus rpk 13h4 (offences per 1 000 population in the area);rpk/13h4
kunta;076;Hammarland;Åland;burglary_1000dw;Dwelling burglary;per 1,000 dwellings;1.19;2025;;Tilastokeskus rpk 13ex (offences known to the authorities) ÷ Paavo dwelling stock;rpk/13ex
kunta;076;Hammarland;Åland;crime_trend;Reported offences, year on year;%;7.33;2025;;Tilastokeskus rpk 13h4;rpk/13h4
kunta;076;Hammarland;Åland;flood_sea_100;Sea flood hazard zone — 1/100a;% of land;4.7;2025;;Suomen ympäristökeskus (Syke) — tulvavaaravyöhykkeet, perusskenaariot (CC BY 4.0);climate/flood
kunta;076;Hammarland;Åland;flood_sea_1000;Sea flood hazard zone — 1/1000a;% of land;5.45;2025;;Suomen ympäristökeskus (Syke) — tulvavaaravyöhykkeet, perusskenaariot (CC BY 4.0);climate/flood
kunta;076;Hammarland;Åland;flood_mapped;Flood-mapped share of the area;% of land;88.18;2025;;Suomen ympäristökeskus (Syke) — tulvavaaravyöhykkeet, perusskenaariot (CC BY 4.0);climate/flood
kunta;076;Hammarland;Åland;radon_mean;Radon, mean;Bq/m³;90.0;2023;;Säteilyturvakeskus (STUK) — radon pientaloissa 2023 (CC BY 4.0);climate/radon
kunta;076;Hammarland;Åland;radon_median;Radon, median;Bq/m³;66.0;2023;;Säteilyturvakeskus (STUK) — radon pientaloissa 2023 (CC BY 4.0);climate/radon
kunta;076;Hammarland;Åland;dw_pre1980;Dwellings in buildings built before 1980;% of dwellings;40.25;2026;;Ryhti-rakennustietojärjestelmä — avoimet_rakennukset (Suomen ympäristökeskus, CC BY 4.0);ryhti/avoimet_rakennukset
kunta;076;Hammarland;Åland;bld_m2_per_dwelling;Floor area per dwelling;m²;77.4;2026;;Ryhti-rakennustietojärjestelmä — avoimet_rakennukset (Suomen ympäristökeskus, CC BY 4.0);ryhti/avoimet_rakennukset
kunta;077;Hankasalmi;Central Finland;growth;Population growth;% / yr;-1.62;2025;;Tilastokeskus vaerak 11re (kunta, 31 Dec) · Paavo 12f7 (postinumero);vaerak/11re · Postinumeroalueittainen_avoin_tieto:uusin/12f7
kunta;077;Hankasalmi;Central Finland;income_med;Median income of inhabitants;€ / yr;22770;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
